Product Name,Over_All_Rating,Price,Date,Rating,Name,Comment
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 Sept 2024,5,Myntra Customer, I just loved the fabric and the comfort fitting….as compared to price this shirt is very nice 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,21 June 2024,5,Nabajyoti Kalita,"I am actually use this product around 3 year, it's actually loved , i want more products like this"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,2 Oct 2024,4,Shiva,"Little bit loose and sleeves are too wider
But shirt is really good and nice "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,22 Dec 2024,5,Urvi Sharma,"Amazing shirt I purchased this for my husband and it's very very good, quality is just amazing."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,11 Mar 2025,4,Abhishek,Quality of shirt is good according to the price but the size is a little big.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,9 Dec 2025,5,Myntra Customer,The quality of the product is good for price and the product is so good .Thanks to myntra 🥰
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,26 June 2024,4,Prashant S Patil,"The Shirt quality is good, but little lengthy from front,,very comfortable "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,19 Oct 2021,5,Pari,Highlander is the best brand always provide me best products thanks ?
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,22 Aug 2024,5,Himanshu Namdev,Its Amazing and quality perfectly fit for selected size and did not loose its colour after wash.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,25 Sept 2024,5,Sangram Ghosh Bag,Oh man .. this is extremely super soft adorable cloth .  I just loved it .. will purchase again
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,23 Sept 2024,5,Gaurav Singh,"best quality shirt must buy if you want a comfortable and stylish looking shirt at a same time
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,26 Nov 2024,4,Daniel,If you are looking for the best budget shirt..you can definitely go for it. 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,31 Dec 2024,5,Yash Shah,"Absolutely great fit. This product is fit to size and colour stays the same after first wash.
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,12 Oct 2024,5,Amlan,"Lovely product, goes with the trend , great material, comfortable , and also budget friendly. "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,22 Aug 2024,5,Wasma,"Such a very nice shirt, Very nice color, Maza aa gaya ek aur order ki he mere colleague ke liye"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,11 Oct 2023,5,Vivek,Just perfect in colour and nice quality 👌 but they should be works on  fitting in shirts.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,7 Oct 2024,4,Murtaza,Good quality…….also design is nice to wear with plain white tshirt….
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,20 Dec 2024,5,Pranav King,Awesome 👍
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,26 Aug 2024,5,Anju Singh,Shirt fabric was osm looks good but some size that's why i have to exchange it just go for it
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,6 June 2025,5,Manas Sahoo,"Fantastic T shirt.. purely cotton 
Fully satisfied with this product 
Thanks to myntra 😄"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 Sept 2024,5,Tharaka,"The cloth made of was great.
Little bit thick one and little darker one.
I liked the colour "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Dec 2020,5,Nihar Ranjan Behera,"Very good product at this price range, happy and satisfied."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,7 June 2024,4,Manthan Dutta,"Good Quality Shirt 
Decent Design and Style 
Love the back of the shirt"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,24 June 2024,4,Indrraj Mamodiya,"Value for money the colour and fabric is good.  
Thank you Myntra 👍
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,10 June 2025,5,David Samuel,"I liked the design, color and material. Highlander should make more such shirts like this."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,13 Dec 2024,4,Sudhanshu,"Shirt is same as shown in the picture 
Quality is good you can go for it"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 Aug 2024,5,Deepanshu Daksh,"The best you can get on a really tight budget. Fabric is very good and it fits perfect. 



"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,25 June 2025,4,M Bhargavi,I ordered it for my brother and he liked it but little bit loose for him
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,26 Oct 2024,5,Monty Bhagat,Thankew myntra i loved this shirt same as an shown in picture good fabric and good fitting
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,3 Oct 2023,4,Nithis,Shirt is good. And material is also not bad. Overall it is good looking.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 Nov 2024,5,Shubham,The cost of the product is too much but the quality of the product is very nice 🙂🙂.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,2 Dec 2023,5,Md Munam,This is an awesome product I like this product the quality and fitting size is just awesome 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 Apr 2025,5,Trilok Pachoriya,"this shirt is my favourite one. its so nice and comfortable fabric and awesome design.

"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,7 Dec 2020,4,Priyam Sharma,"Color and fabric is as expected , overall nice product. Just go for it"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,8 Oct 2023,4,Venkateswarlu,"Quality of the cloth is good
Love highlander shirts
Fit is just right"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,3 July 2025,4,Shubham Yadav,a very awesome product by highlander....worth it and value for money
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,19 June 2025,5,Saurav,"All shirts i ordered is too good and I'll buy more shirts ,
Iam completely satisfied "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,18 Aug 2024,4,Prashant Singh,"Good fabric and material of shirt and fitting is also good of it 
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,21 Aug 2024,4,Bs Aadithyadev,"Good shirt , good quality ,and the colour with chech looks perfect"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,17 Sept 2024,5,Amresh Kumar,If you have not tried an olive green colour shirt. Just try it. You will fall in love.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,29 May 2024,5,Guggilla Raj Kumar,"Good  Fabric  .Very comfortable . Design and looks are same as in pics of the product. 
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,25 Aug 2024,5,Myntra Customer,"Thik product is so good , ita fittings also nice what I thought it's better then that
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,31 May 2021,5,Harsh,Just one word for this.... AWESOME❤️❤️
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,24 July 2024,5,Rantu,"Totally value for money for daily wear, just find the perfect size and boom you go...."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 Sept 2024,5,Deepak Tiwari,I have got the best deal in such a low price....just go for it you'll love the shirt
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Dec 2020,5,Riyaz Khan,"Just love the size the colour all over thing 
 Fabric is awesome"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,2 June 2024,5,Malay Malakar,"This Shart quality very good, i love this product.
I suggest you to buy this product.
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,26 Sept 2024,4,Dipnarayan Mallick,"Very comfortable and colour is real as you see in this picture 
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,10 Aug 2024,4,Vipin,"Great product, quality good, perfect desighn highly recommended"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,10 Apr 2025,5,Praveen,"It's a fabulous shirt better than expected 
Soft material and pretty colour ❤️"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,20 Aug 2024,4,Dayananda,"Good fitting ,I buy it for my brother and he liked it very much"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,6 July 2021,5,Praveen Jaya,"Extremely good in terms of quality, fitting and comfort. Nice price and nice deal."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,20 May 2024,5,Abhinav Verma,The quality of shirt is very good loved the colour and design 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,24 Oct 2024,5,Dhananjay,"i have tried 3,4 different shirts from highlander but this one is best among all. "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,24 Nov 2023,4,Suman Samanta,"Shirt is good, but material is mixed of cotton and synthetic. "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 July 2025,5,Kavin,"The shirt looks good, the fitting is also perfect — definitely worth the money."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,28 Nov 2020,5,Yahavi Gupta,Very nice product . Came before the given time . Quality was great as expected.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,8 July 2023,5,Ankit Singh,"Very very nice product,quality of the material 100/100
Paisa vasuul…
Loved it
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,11 Sept 2024,5,Ankit,"Fit's good, still wears this colour has not faded that much quality is quite good."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Nov 2025,5,Shivam Guchait,"The quality material is great, at this price range highlander never disappoints "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,29 July 2024,5,A N Lalith Ganesh,The product is good ...As i have taken these for my birthday ...the fabric is good 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,28 June 2025,5,Utkarsh Badhe,color fades after washing but it's normal although best at the discounted price.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,13 July 2024,5,Kailashi,"Very fine material and also the fitting is perfect 
The color is nice and not faded"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,6 June 2025,5,Simanchal Muni,"Colour is awesome and fit is good , comfortable for all , recommended product . "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,13 Mar 2025,5,Preetika Sharma,"Good quality shirt, fit and color are exactly as shown in the picture. Must buy."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Oct 2024,4,Kumar Aman,"Good quality.
Fits well if you are NOT skinny.
Looks qood too."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,25 Mar 2025,5,Myntra Customer,Best quality. Value for money. size is perfect. I loved it. 5 star rated product
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,18 Jan 2025,5,Sourabh,This shirt has a decent look which gives a perfect vibe after wearing the shirt.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,11 Aug 2024,5,Gv,Really awesome product ...Grav it soon ...worth for price .. Thank you Myntra 🤍
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,7 Aug 2024,5,Vijay,"Excellent quality, perfect fittings. I love this product. Go for it without doubt "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,17 Oct 2023,4,Deepshikha,"The product was nice, material is also good,but little loose."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,12 Oct 2025,5,Sunil Sahu,"The quality of this fabric is very good, and it completely justifies its price."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,23 Aug 2024,5,Jahangir Alom,
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 Oct 2024,4,Sahil Anand,"Very good product, good fitting and quality is also good 👍"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,22 July 2024,5,Juhi Prajapati,"I suggest everyone to buy this shirt without any doubt, the shirt quality is osm."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,19 Oct 2023,5,Myntra Customer,"Nice fit and nice texture
Highlander never disappoints when it comes to shirts."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,16 Aug 2024,4,Gopikrishna,It's exactly fit to me and the quality is also very nice . 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,19 Dec 2023,3,Aabhash Kushwaha,cloth of shirt was not good as per the brand Highlander. It is mentioned as cotton blend but its like nylon.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,17 Sept 2024,5,Akshat Tripathi,Best in size and feels nice while wearing and in summer pasina kam hota hai..!!
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,25 July 2025,4,Aman,"The quality of the cloth is good ,it feels very comfortable."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,7 Sept 2022,5,Aqib Habib,It's too good ?...Highlander tune dil jeet liya h yrr...????
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 July 2021,5,Umaid Singh,Awesome product with as expected fitness. Thanks for providing these product.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,16 Aug 2024,4,Rajendra,"Well product in this price range
Best fit for 34 inch west"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,12 May 2024,5,Arunav Anand,I love this dark green colour shirt so much. Everybody said me ur shirt so good.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 Nov 2025,5,Nilesh,Good quality and the best part is colour don't get faded away after washing 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,4 July 2024,3,Vanshika Dubey,"Suprb fitting and quality also, everyone should try♥️"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 June 2025,5,Myntra Customer,"Very soft fabric ,breathable and the shirt still looks new after many washes"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 Sept 2024,5,Bhumika,"Size, quality, material is very good.
As good as my expectations 
Loved it!!!"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,19 July 2021,4,Mayank Yadav,Shirt quality is very good just length of the shirt is big
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,4 Nov 2023,5,Shubham Singh,"I am impressed 😍😍😍, ese hi bharosa banae rakhna , very good product."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 Nov 2020,5,Shivam Yadav,"Size is too short as compared to other brands 
Plz compare in size chart"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 Jan 2021,5,Ashok Yadav,Very good product and good cloth quality and l am very happy for this product
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Sept 2025,5,Sangita Maurya,"True to its color and the material mentioned. My brother really liked it!

"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,24 Aug 2024,5,Sudhanshu Agarwal,Loved the color and fit is perfect it looks cool and comfortable to wear 👍
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 Oct 2023,4,Naveen,Perfect fit and Nice fabric... thankyou very much Myntra 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,23 Nov 2024,5,Nisitosh Mohanty,Overall good quality. A little tight near the waist. Otherwise VFM product.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 May 2025,4,Rohit Kshirsagar,Shirt quality is good but colour is fading after 5 times 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,28 Aug 2025,4,Shashi,Very nice and comfortable shirt. Definitely need to try m
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,8 Sept 2025,4,Myntra Customer,This is a very good quality shirt and it fits well too . 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,13 May 2024,5,Om Prakash,"Got the product the same as it looks in the picture.
Great comfortable fabric."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 July 2024,4,Dhruv Gandhi,It's been more than a year and still the shirt is good.
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,22 July 2024,5,Myntra Customer,"Quality just awesome 😎 
It's very valuable price .
Don't think pitches it "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,1 Sept 2025,5,Ankit Raj,I loved it ❤. If you are looking value for money shirt then Must buy👍
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,10 June 2025,5,Sidhant,"Fabric of the shirt was good and comfortable to wear 
Highly recomended 

"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 Oct 2024,4,Pruthvi Raj,"The fit is perfect and the cloth is super comfortable 

"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,17 Aug 2024,4,Jyotish Hazarika,"Look perfect. Soft cloth and price is awesome worth it
"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,4 Dec 2020,5,Anaf,Comfortable and good looking shirt must go for it for a casual look ?
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,31 May 2024,5,Madhu Balan,"Awesome.. Only thing is stitching is not perfect.. However, it's worth buying"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,31 Oct 2025,4,Partha Pratim Talukdar,Very nice fittings n fabric is very soft n comfortable .
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,17 Mar 2024,5,Charandeep Singh,"Size is perfect , quality is excellent at this price range and color is best."
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,15 July 2024,5,Gautam,Measurement of shirt is perfect and fabric quality is great 👍🏻👍🏻
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,5 Oct 2025,5,Achyuth Kumar,Quality of the shirt was awesome. Posting this after one year of purchase
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,18 Aug 2024,4,Anukul Sarkar,I am happy for it... every thing of this shirt is good
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,12 Feb 2025,4,Surya,Colour is good and maybe quality could have been better
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,8 Sept 2024,5,Amitesh Singh,"Product was really nice,,,as per the price this deal is worth every penny "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Oct 2024,5,Aryanzugnu,Nice product with a low price I recommend that everyone buy this product 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,30 Aug 2024,5,Myntra Customer,I really liked this shirt because its fitting and color is perfect for me 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,4 July 2024,5,Akash Vikas Jadhav,"Excellent shirt for casual use. Loved It 
Highly Recommended
Thanks Myntra "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,17 July 2024,5,Mohd Shahzaib,"I love the product.
Fabric is good (cotton)
Genuine product, thanks Myntra "
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,1 June 2020,5,Saksham Sharma Saksham Sharma,Highlander is my new choice very well product
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,12 Oct 2023,4,Mak,"Looks good, waiting to see what happens after the wash"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 May 2024,5,Durga Bhavani,Very nice colour and fitting I brought this to my brother his love it more 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,28 July 2024,3,Tabish,"Fitting is very fine... but the fabric is like winter shirt. U cannot wear this in delhi at 40 degree

"
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 Sept 2024,4,Biswa Ranjan Moharana,if your cheast size is 40 then you go for the size M 
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,14 May 2024,5,Khalid Salman,Very attractive and nice shirt. I am happy to buy it Thanks Myntra 👍😊
Buy HIGHLANDER Men Olive Green & Black Slim Fit Checked Casual Shirt  - Shirts for Men 11780934 | Myntra,4.3,₹532,27 Aug 2023,5,Mulla Shamshad,It's pure cotton under budget this is the best one any one must buy it
